rvi1,rvi2,rvi3,rvi4,rvi5,rvi6,rvi7,rvi8,rvi9,rvi10,rvi11,rvi12,rvi13,rvi14,rvi15,rvi16,rvi17,rvi18,rvi19
0.259209,0.20971589,0.6139152,0.45056343,0.6385636,0.8448127,0.78051096,0.96629214,1.0021605,1.072296,0.9887742,1.0493637,1.0961323,1.0103561,0.591587,0.6920994,0.7006933,0.34805185,0.20956064760684967
0.08370852,0.17109923,0.7336981,0.44958618,0.63959897,0.313176,0.8868825,0.98185474,0.75307477,0.9737123,1.0160868,0.84831667,0.9957231,0.83338886,0.96252733,0.8148295,0.6498925,0.31541017,0.39597466588020325
0.1803024,0.14043596,0.66110295,0.46195686,0.9112884,0.6430934,1.1737566,1.1597611,0.9698777,0.90740067,0.84213513,0.82425207,1.0247288,0.8867658,0.6651457,0.48703024,0.39965993,0.44352916,0.3508036434650421
0.117687106,0.17719942,0.46803832,0.5898791,0.9055137,0.9980444,0.8358332,1.0037696,0.8242244,0.8141661,1.1317875,0.9904162,1.2335306,0.6935084,0.874762,0.67844564,0.32718214,0.16099614,0.28645122051239014
0.1166507,0.124568544,0.57469666,0.6447935,0.72181195,0.84967774,0.6601561,0.5235881,0.62988555,0.90915495,1.169731,0.7542525,1.01245,0.7867983,0.55458546,0.5626616,0.2878948,0.1651607,0.18580938875675201
0.13668816,0.08110961,0.32180446,0.2241214,1.2179084,1.0937374,0.8942706,1.1517533,0.795373,1.206949,1.0182502,0.9715726,1.3276788,1.3300722,1.0048162,0.89323527,0.4482005,0.20558792,0.16358110308647156
0.2551676,0.12981622,0.66111994,0.776771,0.7214945,1.0720966,1.1254095,1.3160081,0.7775582,1.0882273,1.0030516,1.1399143,0.77003133,0.802647,0.49834207,0.47631377,0.34217286,0.24712545,0.21970807015895844
0.5553256,0.3635943,0.98000085,0.4501182,1.0216762,1.1660845,1.1488492,1.3348795,0.88766897,1.145412,1.1013665,0.93257815,0.7426963,0.8187089,0.60563457,0.4565055,0.6294024,0.29511234,0.4749685227870941
0.053881817,0.18060634,0.18448305,0.19964665,1.0648204,1.0887705,0.8077428,0.610023,0.74852484,1.1276443,0.6196883,0.36348757,0.24991545,0.874552,0.7981148,0.5197736,0.60634893,0.23347121,0.45147591829299927
0.32315198,0.37921947,0.77981955,0.5940898,1.050954,1.2372711,0.8576097,1.0970215,0.704179,0.8068667,0.9618905,0.9798379,0.3191052,0.7177788,0.40502015,0.4026639,0.3375806,0.095721625,0.12979838252067566
0.17414562,0.35630396,0.47589186,0.48280972,0.9714884,1.0439701,0.8094067,1.0685425,0.54799414,0.39972606,1.0369446,0.82626665,1.0008829,0.5400261,0.5525914,0.28107736,0.65651053,0.16181256,0.12587513029575348
0.33259928,0.31923178,0.4632307,0.29818368,1.1180991,0.9709758,0.92056835,0.62069744,0.84003067,0.6429407,1.2448937,0.89800864,0.57021207,1.2574121,0.39769882,0.52242374,0.53627604,0.22674583,0.18390661478042603
0.3719246,0.43004137,0.676367,0.7026442,0.97844625,1.0275021,0.8561257,1.2482016,0.7093659,0.8971914,1.1324162,0.8484255,0.8140267,0.4964099,0.5999731,0.297973,0.8043953,0.079781815,0.20797137916088104
0.22443011,0.24291606,0.8863692,0.795869,1.1335181,0.98558134,0.9199198,1.1426152,0.8044416,0.7615534,1.1528246,0.7987464,0.9030567,0.6103183,0.59308285,0.6425398,0.43066555,0.17685598,0.23273612558841705
0.12581913,0.26509407,0.26463327,0.18327984,1.1083398,1.0432742,1.120114,0.92063165,0.69498944,0.5045402,1.0222511,1.0454191,1.0439473,0.8431868,0.63972366,0.32245064,0.22929123,0.091039285,0.09385485202074051
0.8072843,0.6192763,0.33928013,0.19952884,0.8884926,0.7053384,0.8527148,1.2016457,0.78081465,0.76863855,1.0681503,0.90796435,0.7980879,0.73418385,0.6650876,0.7526833,0.4097722,0.09572094,0.15527991950511932
0.47636732,0.48623165,0.5556062,0.941715,1.2331036,0.85087156,1.3590395,0.7449939,0.77561533,0.8514477,1.0248042,0.68040425,1.2605388,0.726042,0.6403032,0.38331386,0.3366931,0.11814672,0.2226097583770752
0.08891052,0.19689685,0.6163334,0.6739155,0.9493966,1.1846302,0.7962812,0.88740027,0.8512465,0.90483314,1.0956559,0.59919894,0.98266536,0.9200866,0.6503818,0.44992638,0.56313455,0.09285196,0.21143388748168945
0.09746454,0.17896827,0.42809898,0.67264867,0.8340398,0.5699105,0.68175,0.6026018,0.8071258,1.0722569,1.2849568,0.9647797,1.2054056,0.8695621,0.48303038,0.32736966,0.31911027,0.07642813,0.16999603807926178
0.15516852,0.2868697,0.68375343,1.078639,0.97428936,1.4236702,0.9332934,0.9100585,0.9929695,0.73707527,1.3475105,1.0834949,1.2607948,0.6264789,0.39337027,0.69733113,0.9973388,0.6414478,0.6582485437393188
0.07603945,0.25008926,0.24993539,0.2480039,0.74277955,1.2793807,0.8254614,1.1338391,0.7249337,1.015468,0.9429157,0.8709253,0.865485,0.95568776,0.6708053,0.402217,0.39907512,0.44310254,0.38993021845817566
0.14203349,0.24350001,0.44363275,0.27599508,0.90999913,0.88360834,1.0128391,1.2529161,0.7820847,0.8920401,0.9880504,0.9199488,1.0859919,0.70066905,0.74716735,0.9267572,0.6995454,0.20911147,0.7199258804321289
0.6306463,0.7433768,0.11294919,0.19337776,0.6411498,0.65651,1.1030581,0.8410241,1.1314584,0.71549046,1.1788057,0.63650954,0.9664728,0.8036381,0.7398588,0.8047953,0.5382547,0.5370372,1.372742772102356
0.34854063,0.3434309,0.29775855,0.3395665,1.0852673,0.95539474,0.79191834,1.1412818,0.88404644,0.5182865,0.79172325,0.8481104,0.87804157,0.5495424,0.65332776,0.52214926,0.45952323,0.16903923,0.13172069191932678
0.0901814,0.17381483,0.60814464,0.40171018,0.9864795,0.5271886,0.9258814,1.0196481,0.7229727,0.7516148,0.67590106,0.7493779,0.98043793,0.95468265,0.44388154,0.63568395,0.24487871,0.42327765,0.6248725056648254
0.18414956,0.174569,0.50319844,0.5318707,0.9917866,0.97727495,1.0398533,1.342236,0.64418364,0.66229093,1.0433613,1.0002253,1.0563902,0.93456554,0.76779395,0.24888997,0.31452513,0.3063555,0.23798377811908722
0.123082735,0.17084527,0.5173637,0.4012761,0.95232844,1.0443451,1.0872381,1.0918589,0.80777854,1.0094767,0.8725284,0.87705606,0.9470379,0.5578493,0.6346007,0.44815537,0.2040373,0.20843457,0.15907149016857147
0.16584241,0.21419749,0.4530012,0.5531725,0.8469905,1.2837276,0.948456,1.3226207,0.6943837,0.7279311,0.71308005,0.9924598,0.77875215,0.41927084,0.45288554,0.2998977,0.3988442,0.19350953,0.25335922837257385
0.23151682,0.28693223,0.7150806,0.5824215,0.98496974,1.0698793,1.0736032,1.0852872,0.70214653,1.0724498,1.0774608,0.828967,0.5865908,0.7433938,0.6339918,0.2826068,0.37663314,0.10423548,0.13216301798820496
0.116085306,0.3262318,0.735778,0.64537525,0.6408351,0.9279192,1.0774448,1.0907739,0.71890545,0.8152582,0.7901051,0.74673027,1.0026602,0.90934944,0.8021206,0.431688,0.4238455,0.3073064,0.2999931871891022
0.06934973,0.122730546,0.4213515,0.25385603,0.7543676,0.38992977,0.70438176,0.917182,0.955283,1.0054934,1.0112234,0.8259356,1.1742107,0.6108912,0.9754562,0.43371278,0.40617067,0.644439,0.5998288989067078
0.10598721,0.121646546,0.4479782,0.356863,0.93539524,0.42174965,0.69434845,0.88477105,0.7771701,1.0306871,0.9332183,0.8431351,1.132242,1.1307955,0.94593513,0.49776894,0.28427508,0.5119009,0.2489887773990631
0.16388436,0.111329846,0.34682614,0.3469362,1.0355622,1.2651087,1.0313395,1.4014968,0.8960636,0.46004295,0.9016222,0.92055494,0.8173073,0.4720596,0.33871153,0.39906833,0.50591594,0.1207739,0.2988528609275818
0.11455233,0.19039209,0.21979323,0.17231278,0.53210956,0.85458773,1.1886373,1.3077602,0.7023802,0.7571406,0.7469796,0.52444476,0.80413103,0.7233145,0.664299,0.6245771,0.4616036,0.6577804,0.722922682762146
0.3340146,0.50690514,0.18739757,0.2742281,0.67443013,0.38917333,0.64230114,0.76958185,1.1822078,0.6017518,1.0237855,0.6064723,1.1601368,1.1835946,0.94751155,0.9445848,1.214586,0.7991263,0.8217410445213318
0.06929512,0.15309545,0.2847855,0.22598024,1.0308685,0.90289664,0.7624754,0.55937344,0.73090464,0.76243216,1.0303948,0.5015687,1.2288355,1.015241,0.97335124,0.6084866,0.50231093,0.23455115,0.42400050163269043
0.45327622,0.31313157,0.2913739,0.32244414,0.94543236,1.0261127,0.8919767,1.1163124,0.56393003,0.5096629,0.69508576,0.8691531,0.9136104,0.76009184,0.6454446,0.2573564,0.33211705,0.110620536,0.1252802610397339
0.063867174,0.35650417,0.44253072,0.7876727,0.5849323,1.0668654,1.0043497,1.0534458,0.85698587,0.9033432,0.77131176,0.8396168,1.2593443,1.0618464,0.8634324,0.47487187,0.29617092,0.16604903,0.3584681451320648
0.11773748,0.46537167,0.2677931,0.32235572,0.65637994,0.8945394,1.0300747,0.60630906,0.709647,0.8146083,0.8286911,0.8625954,0.96071064,1.0617752,0.9691072,0.9280249,0.68232214,0.20980054,0.4689933657646179
0.369989,0.45910975,0.20611227,0.40344182,0.60096294,0.7095401,0.52693456,0.4124202,0.7580237,0.75592595,1.0891606,0.6834471,1.4149802,1.0403609,1.3479869,0.6542888,1.0871403,0.5937506,1.0689584016799927
0.5952794,0.9830791,0.13133162,0.18155463,0.38189068,0.54030895,0.76941425,1.0900244,1.0906054,0.7690335,1.0905354,1.0458809,1.3166616,0.7091722,0.43024635,0.38445148,0.9753448,0.24291475,0.3389010727405548
0.21449763,0.17077339,0.42541257,0.13301367,0.95974433,0.8041093,0.84875643,1.0809847,0.795645,0.7702759,1.0380577,1.0846667,1.0711738,0.67200214,1.0350696,0.24951838,0.33962923,0.099903665,0.14911538362503052
0.102743424,0.15056944,0.2844879,0.34893975,0.89631987,0.9496703,0.8871719,1.3319956,0.7449755,0.9552383,0.88231456,0.54064864,0.9166056,0.9245014,0.9135438,0.683304,0.81021744,0.36135614,1.0274792909622192
0.09455922,0.23325567,0.2482613,0.26924217,0.94679075,1.0832036,0.86664015,1.0692832,0.86308527,0.9276414,1.1314615,1.0407102,1.2665709,1.0479025,0.6796056,0.2699739,0.29506624,0.19994949,0.5873569846153259
0.16653,0.24245968,0.6870884,0.5571894,1.038938,0.8793755,1.2392086,1.1948007,0.840503,1.0008113,0.9060051,0.70207745,1.1725569,0.563432,0.8436228,0.76328033,0.39846292,0.17018037,0.3829023540019989
0.12596603,0.15866426,0.7594538,0.5305636,0.46492693,0.5138491,1.1474994,1.1553915,0.9674769,1.0692286,1.2292675,1.1343412,0.6885343,1.0317351,0.58100384,0.47778592,0.22625642,0.27502707,0.3116304278373718
0.07241054,0.46459767,0.26425517,0.27028632,0.6614407,0.31912217,0.54090476,0.35972327,0.82558125,0.7660242,1.0760666,0.6330803,0.9558239,0.939366,0.5218561,0.4047928,0.49212658,0.10030363,0.14653027057647705
0.5268759,0.5393254,0.10890047,0.39722663,0.6070571,0.37668252,0.85632765,0.36149025,0.9348189,0.8299884,0.5959852,0.81776494,1.085143,1.0724131,1.2679882,0.59225154,0.7009579,0.36623386,0.29375097155570984
0.2557032,0.61931,0.23227774,0.34969398,0.7352495,0.850109,1.0072418,1.1913499,0.73687774,0.6786187,1.0594509,1.0552713,1.0306866,0.75469196,0.98047376,0.58488524,0.80931485,0.69466835,0.35239318013191223
0.3608239,0.5755141,0.12998864,0.20207879,0.9029846,0.41359586,0.96723676,0.7142182,0.88028294,0.97849935,1.1074741,1.0153381,0.95454514,0.76456314,1.1920446,0.51972854,0.6084342,0.30147368,0.41651400923728943
0.08279978,0.13378604,0.5327468,0.63239956,0.5960144,0.60758454,0.98814476,1.3029041,1.0206547,0.82651454,0.93014127,0.929754,0.92523336,0.7877321,0.7109643,0.525275,0.848816,0.3886395,0.5898393392562866
0.32444593,0.6917784,0.08359429,0.1741237,0.5702081,0.531248,0.9618279,0.93358076,0.90607524,0.76514584,0.89901227,0.7866288,0.9677292,0.68898565,1.104573,0.5455557,0.7612517,0.65491426,1.093977451324463
0.28469265,0.7213297,0.26145774,0.26761284,0.58292615,0.6710853,0.8190723,0.8118324,1.0789398,0.6053124,0.79535705,0.95316154,1.1654096,0.8507777,1.2466226,0.23365353,0.46238488,0.22572586,0.46797406673431396
0.070074,0.21100745,0.7313668,0.82537174,0.81415117,0.98033047,0.91734815,0.76411104,0.89243,0.85266244,1.3264339,0.8571919,1.3061196,0.75645584,0.8784073,0.21929885,0.26492798,0.29072276,0.28110477328300476
0.15585013,0.20164984,0.5612229,0.56659484,0.8894365,0.6908859,0.8887309,1.0307639,0.8097249,0.81843346,0.83664286,0.94172513,1.3005531,0.7730226,0.851683,0.75134367,0.7248183,0.11129464,0.22384598851203918
0.1257923,0.22634469,0.80798525,0.3186202,1.1599282,0.48267037,0.80555445,1.2232639,0.85427886,0.8243758,0.9485716,0.7082734,1.0228906,0.6506181,0.7391095,0.8528653,0.69617254,0.26137838,0.5631271600723267
0.13171634,0.13506398,0.86094797,0.65678555,0.96823287,0.68073076,0.9279516,1.2434747,0.4438091,0.74739367,1.343698,1.0850505,1.0946351,0.6447004,1.0306276,0.36050853,0.49575981,0.3013221,0.2740139961242676
0.3193645,0.7339731,0.12688994,0.10117551,0.97670406,0.97861826,0.7905465,1.0387601,0.88827413,0.9060609,1.3466883,0.84792864,1.3055778,0.6467081,1.0224974,0.6858289,0.5549918,0.2110882,0.6018944978713989
0.10438985,0.17166439,0.6678578,0.5704685,0.48450512,0.7787037,1.2041342,1.0874445,0.7876232,1.0207022,0.84366554,1.0206352,1.3741046,0.6779532,0.83480155,0.7518839,0.3331957,0.32348844,0.6314319968223572
0.1797788,0.17862855,0.2973348,0.41807893,0.8267999,0.7775402,0.995045,0.84398335,0.6810517,0.85086495,0.8512654,0.8449479,1.1002536,0.9091266,0.8637727,0.62074757,0.50770575,0.3537137,0.5300346612930298
0.35867533,0.39203748,0.5944392,0.6219881,1.3437415,0.8895697,1.0176411,1.1582391,0.5886785,0.9878499,0.857658,0.8199155,0.7472551,0.6601736,0.77524537,0.23405264,0.4065715,0.37293795,0.2094891220331192
0.26349112,0.18793897,0.31059742,0.24064319,1.1902997,1.0792803,1.2054995,0.9446633,0.7997573,1.0152552,1.3393463,0.78275627,0.7682782,0.6949142,1.0543449,0.5146421,0.44665462,0.113210745,0.06715872883796692
